x,y,color
17,48,yellow
17,49,yellow
17,50,yellow
17,51,yellow
17,52,yellow
17,53,yellow
17,54,yellow
17,55,yellow
17,56,yellow
17,57,yellow
17,58,yellow
17,59,yellow
17,60,yellow
17,61,yellow
17,62,yellow
17,63,yellow
17,64,yellow
17,65,yellow
17,66,yellow
17,67,yellow
17,68,yellow
17,69,yellow
17,70,yellow
17,71,yellow
17,72,yellow
17,73,yellow
17,74,yellow
17,75,yellow
17,76,yellow
17,77,yellow
17,78,yellow
17,79,yellow
17,80,yellow
17,81,yellow
17,82,yellow
17,83,yellow
17,84,yellow
17,85,yellow
17,86,yellow
17,87,yellow
17,88,yellow
17,89,yellow
17,90,yellow
17,91,yellow
17,92,yellow
17,93,yellow
17,94,yellow
17,95,yellow
17,96,yellow
17,97,yellow
17,98,yellow
17,99,yellow
18,0,yellow
18,1,yellow
18,2,yellow
18,3,yellow
18,4,yellow
18,5,yellow
18,6,yellow
18,7,yellow
18,8,yellow
18,9,yellow
18,10,yellow
18,11,yellow
18,12,yellow
18,13,yellow
18,14,yellow
18,15,yellow
18,16,yellow
18,17,yellow
18,18,yellow
18,19,yellow
18,20,yellow
18,21,yellow
18,22,yellow
18,23,yellow
18,24,yellow
18,25,yellow
18,26,yellow
18,27,yellow
18,28,yellow
18,29,yellow
18,30,yellow
18,31,yellow
18,32,yellow
18,33,yellow
18,34,yellow
18,35,yellow
18,36,yellow
18,37,yellow
18,38,yellow
18,39,yellow
18,40,yellow
18,41,yellow
18,42,yellow
18,43,yellow
18,44,yellow
18,45,yellow
18,46,yellow
18,47,yellow
18,48,yellow
18,49,yellow
18,50,yellow
18,51,yellow
18,52,yellow
18,53,yellow
18,54,yellow
18,55,yellow
18,56,yellow
18,57,yellow
18,58,yellow
18,59,yellow
18,60,yellow
18,61,yellow
18,62,yellow
18,63,yellow
18,64,yellow
18,65,yellow
18,66,yellow
18,67,yellow
18,68,yellow
18,69,yellow
18,70,yellow
18,71,yellow
18,72,yellow
18,73,yellow
18,74,yellow
18,75,yellow
18,76,yellow
18,77,yellow
18,78,yellow
18,79,yellow
18,80,yellow
18,81,yellow
18,82,yellow
18,83,yellow
18,84,yellow
18,85,yellow
18,86,yellow
18,87,yellow
18,88,yellow
18,89,yellow
18,90,yellow
18,91,yellow
18,92,yellow
18,93,yellow
18,94,yellow
18,95,yellow
18,96,yellow
18,97,yellow
18,98,yellow
18,99,yellow
19,0,yellow
19,1,yellow
19,2,yellow
19,3,yellow
19,4,yellow
19,5,yellow
19,6,yellow
19,7,yellow
19,8,yellow
19,9,yellow
19,10,yellow
19,11,yellow
19,12,yellow
19,13,yellow
19,14,yellow
19,15,yellow
19,16,yellow
19,17,yellow
19,18,yellow
19,19,yellow
19,20,yellow
19,21,yellow
19,22,yellow
19,23,yellow
19,24,yellow
19,25,yellow
19,26,yellow
19,27,yellow
19,28,yellow
19,29,yellow
19,30,yellow
19,31,yellow
19,32,yellow
19,33,yellow
19,34,black
19,35,black
19,36,black
19,37,black
19,38,black
19,39,black
19,40,yellow
19,41,yellow
19,42,yellow
19,43,yellow
19,44,yellow
19,45,yellow
19,46,yellow
19,47,yellow
19,48,yellow
19,49,yellow
19,50,yellow
19,51,yellow
19,52,yellow
19,53,yellow
19,54,yellow
19,55,yellow
19,56,yellow
19,57,yellow
19,58,yellow
19,59,yellow
19,60,yellow
19,61,yellow
19,62,yellow
19,63,yellow
19,64,yellow
19,65,yellow
19,66,yellow
19,67,yellow
19,68,yellow
19,69,yellow
19,70,yellow
19,71,yellow
19,72,yellow
19,73,yellow
19,74,yellow
19,75,yellow
19,76,yellow
19,77,yellow
19,78,yellow
19,79,yellow
19,80,yellow
19,81,yellow
19,82,yellow
19,83,yellow
19,84,yellow
19,85,yellow
19,86,yellow
19,87,yellow
19,88,yellow
19,89,yellow
19,90,yellow
19,91,yellow
19,92,yellow
19,93,yellow
19,94,yellow
19,95,yellow
19,96,yellow
19,97,yellow
19,98,yellow
19,99,yellow
20,0,yellow
20,1,yellow
20,2,yellow
20,3,yellow
20,4,yellow
20,5,yellow
20,6,yellow
20,7,yellow
20,8,yellow
20,9,yellow
20,10,yellow
20,11,yellow
20,12,yellow
20,13,yellow
20,14,yellow
20,15,yellow
20,16,yellow
20,17,yellow
20,18,yellow
20,19,yellow
20,20,yellow
20,21,yellow
20,22,yellow
20,23,yellow
20,24,yellow
20,25,yellow
20,26,yellow
20,27,yellow
20,28,yellow
20,29,yellow
20,30,black
20,31,black
20,32,black
20,33,black
20,34,black
20,35,black
20,36,black
20,37,black
20,38,black
20,39,black
20,40,yellow
20,41,yellow
20,42,yellow
20,43,yellow
20,44,yellow
20,45,yellow
20,46,yellow
20,47,yellow
20,48,yellow
20,49,yellow
20,50,yellow
20,51,yellow
20,52,yellow
20,53,yellow
20,54,yellow
20,55,yellow
20,56,yellow
20,57,yellow
20,58,yellow
20,59,yellow
20,60,yellow
20,61,yellow
20,62,yellow
20,63,yellow
20,64,yellow
20,65,yellow
20,66,yellow
20,67,yellow
20,68,yellow
20,69,yellow
20,70,yellow
20,71,yellow
20,72,yellow
20,73,yellow
20,74,yellow
20,75,yellow
20,76,yellow
20,77,yellow
20,78,yellow
20,79,yellow
20,80,black
20,81,yellow
20,82,yellow
20,83,yellow
20,84,yellow
20,85,yellow
20,86,yellow
20,87,yellow
20,88,yellow
20,89,yellow
20,90,yellow
20,91,yellow
20,92,yellow
20,93,yellow
20,94,yellow
20,95,yellow
20,96,yellow
20,97,yellow
20,98,yellow
20,99,yellow
21,0,yellow
21,1,yellow
21,2,yellow
21,3,yellow
21,4,yellow
21,5,yellow
21,6,yellow
21,7,yellow
21,8,yellow
21,9,yellow
21,10,yellow
21,11,yellow
21,12,yellow
21,13,yellow
21,14,yellow
21,15,yellow
21,16,yellow
21,17,yellow
21,18,yellow
21,19,yellow
21,20,yellow
21,21,yellow
21,22,yellow
21,23,yellow
21,24,yellow
21,25,yellow
21,26,yellow
21,27,yellow
21,28,black
21,29,black
21,30,black
21,31,black
21,32,black
21,33,black
21,34,black
21,35,black
21,36,black
21,37,black
21,38,black
21,39,black
21,40,yellow
21,41,yellow
21,42,yellow
21,43,yellow
21,44,yellow
21,45,yellow
21,46,yellow
21,47,yellow
21,48,yellow
21,49,yellow
21,50,yellow
21,51,yellow
21,52,yellow
21,53,yellow
21,54,yellow
21,55,yellow
21,56,yellow
21,57,yellow
21,58,yellow
21,59,yellow
21,60,yellow
21,61,yellow
21,62,yellow
21,63,yellow
21,64,yellow
21,65,yellow
21,66,yellow
21,67,yellow
21,68,yellow
21,69,yellow
21,70,yellow
21,71,yellow
21,72,yellow
21,73,yellow
21,74,yellow
21,75,yellow
21,76,black
21,77,black
21,78,black
21,79,black
21,80,black
21,81,black
21,82,black
21,83,black
21,84,black
21,85,yellow
21,86,yellow
21,87,yellow
21,88,yellow
21,89,yellow
21,90,yellow
21,91,yellow
21,92,yellow
21,93,yellow
21,94,yellow
21,95,yellow
21,96,yellow
21,97,yellow
21,98,yellow
21,99,yellow
22,0,yellow
22,1,yellow
22,2,yellow
22,3,yellow
22,4,yellow
22,5,yellow
22,6,yellow
22,7,yellow
22,8,yellow
22,9,yellow
22,10,yellow
22,11,yellow
22,12,yellow
22,13,yellow
22,14,yellow
22,15,yellow
22,16,yellow
22,17,yellow
22,18,yellow
22,19,yellow
22,20,yellow
22,21,yellow
22,22,yellow
22,23,yellow
22,24,yellow
22,25,yellow
22,26,black
22,27,black
22,28,black
22,29,black
22,30,black
22,31,black
22,32,black
22,33,black
22,34,black
22,35,black
22,36,black
22,37,black
22,38,black
22,39,black
22,40,yellow
22,41,yellow
22,42,yellow
22,43,yellow
22,44,yellow
22,45,yellow
22,46,yellow
22,47,yellow
22,48,yellow
22,49,yellow
22,50,yellow
22,51,yellow
22,52,yellow
22,53,yellow
22,54,yellow
22,55,yellow
22,56,yellow
22,57,yellow
22,58,yellow
22,59,yellow
22,60,yellow
22,61,yellow
22,62,yellow
22,63,yellow
22,64,yellow
22,65,yellow
22,66,yellow
22,67,yellow
22,68,yellow
22,69,yellow
22,70,yellow
22,71,yellow
22,72,yellow
22,73,yellow
22,74,black
22,75,black
22,76,black
22,77,black
22,78,black
22,79,black
22,80,black
22,81,black
22,82,black
22,83,black
22,84,black
22,85,black
22,86,black
22,87,yellow
22,88,yellow
22,89,yellow
22,90,yellow
22,91,yellow
22,92,yellow
22,93,yellow
22,94,yellow
22,95,yellow
22,96,yellow
22,97,yellow
22,98,yellow
22,99,yellow
23,0,yellow
23,1,yellow
23,2,yellow
23,3,yellow
23,4,yellow
23,5,yellow
23,6,yellow
23,7,yellow
23,8,yellow
23,9,yellow
23,10,yellow
23,11,yellow
23,12,yellow
23,13,yellow
23,14,yellow
23,15,yellow
23,16,yellow
23,17,yellow
23,18,yellow
23,19,yellow
23,20,yellow
23,21,yellow
23,22,yellow
23,23,yellow
23,24,black
23,25,black
23,26,black
23,27,black
23,28,black
23,29,black
23,30,black
23,31,black
23,32,black
23,33,black
23,34,black
23,35,black
23,36,black
23,37,black
23,38,black
23,39,black
23,40,yellow
23,41,yellow
23,42,yellow
23,43,yellow
23,44,yellow
23,45,yellow
23,46,yellow
23,47,yellow
23,48,yellow
23,49,yellow
23,50,yellow
23,51,yellow
23,52,yellow
23,53,yellow
23,54,yellow
23,55,yellow
23,56,yellow
23,57,yellow
23,58,yellow
23,59,yellow
23,60,yellow
23,61,yellow
23,62,yellow
23,63,yellow
23,64,yellow
23,65,yellow
23,66,yellow
23,67,yellow
23,68,yellow
23,69,yellow
23,70,yellow
23,71,yellow
23,72,yellow
23,73,black
23,74,black
23,75,black
23,76,black
23,77,black
23,78,black
23,79,black
23,80,black
23,81,black
23,82,black
23,83,black
23,84,black
23,85,black
23,86,black
23,87,black
23,88,yellow
23,89,yellow
23,90,yellow
23,91,yellow
23,92,yellow
23,93,yellow
23,94,yellow
23,95,yellow
23,96,yellow
23,97,yellow
23,98,yellow
23,99,yellow
24,0,yellow
24,1,yellow
24,2,yellow
24,3,yellow
24,4,yellow
24,5,yellow
24,6,yellow
24,7,yellow
24,8,yellow
24,9,yellow
24,10,yellow
24,11,yellow
24,12,yellow
24,13,yellow
24,14,yellow
24,15,yellow
24,16,yellow
24,17,yellow
24,18,yellow
24,19,yellow
24,20,yellow
24,21,yellow
24,22,black
24,23,black
24,24,black
24,25,black
24,26,black
24,27,black
24,28,black
24,29,black
24,30,black
24,31,black
24,32,black
24,33,black
24,34,black
24,35,black
24,36,black
24,37,black
24,38,black
24,39,black
24,40,yellow
24,41,yellow
24,42,yellow
24,43,yellow
24,44,yellow
24,45,yellow
24,46,yellow
24,47,yellow
24,48,yellow
24,49,yellow
24,50,yellow
24,51,yellow
24,52,yellow
24,53,yellow
24,54,yellow
24,55,yellow
24,56,yellow
24,57,yellow
24,58,yellow
24,59,yellow
24,60,yellow
24,61,yellow
24,62,yellow
24,63,yellow
24,64,yellow
24,65,yellow
24,66,yellow
24,67,yellow
24,68,yellow
24,69,yellow
24,70,yellow
24,71,yellow
24,72,black
24,73,black
24,74,black
24,75,black
24,76,black
24,77,black
24,78,black
24,79,black
24,80,black
24,81,black
24,82,black
24,83,black
24,84,black
24,85,black
24,86,black
24,87,black
24,88,black
24,89,yellow
24,90,yellow
24,91,yellow
24,92,yellow
24,93,yellow
24,94,yellow
24,95,yellow
24,96,yellow
24,97,yellow
24,98,yellow
24,99,yellow
25,0,yellow
25,1,yellow
25,2,yellow
25,3,yellow
25,4,yellow
25,5,yellow
25,6,yellow
25,7,yellow
25,8,yellow
25,9,yellow
25,10,yellow
25,11,yellow
25,12,yellow
25,13,yellow
25,14,yellow
25,15,yellow
25,16,yellow
25,17,yellow
25,18,yellow
25,19,yellow
25,20,yellow
25,21,black
25,22,black
25,23,black
25,24,black
25,25,black
25,26,black
25,27,black
25,28,black
25,29,black
25,30,black
25,31,black
25,32,black
25,33,black
25,34,black
25,35,black
25,36,black
25,37,black
25,38,black
25,39,black
25,40,yellow
25,41,yellow
25,42,yellow
25,43,yellow
25,44,yellow
25,45,yellow
25,46,yellow
25,47,yellow
25,48,yellow
25,49,yellow
25,50,yellow
25,51,yellow
25,52,yellow
25,53,yellow
25,54,yellow
25,55,yellow
25,56,yellow
25,57,yellow
25,58,yellow
25,59,yellow
25,60,yellow
25,61,yellow
25,62,yellow
25,63,yellow
25,64,yellow
25,65,yellow
25,66,yellow
25,67,yellow
25,68,yellow
25,69,yellow
25,70,yellow
25,71,yellow
25,72,black
25,73,black
25,74,black
25,75,black
25,76,black
25,77,black
25,78,black
25,79,black
25,80,black
25,81,black
25,82,black
25,83,black
25,84,black
25,85,black
25,86,black
25,87,black
25,88,black
25,89,yellow
25,90,yellow
25,91,yellow
25,92,yellow
25,93,yellow
25,94,yellow
25,95,yellow
25,96,yellow
25,97,yellow
25,98,yellow
25,99,yellow
26,0,yellow
26,1,yellow
26,2,yellow
26,3,yellow
26,4,yellow
26,5,yellow
26,6,yellow
26,7,yellow
26,8,yellow
26,9,yellow
26,10,yellow
26,11,yellow
26,12,yellow
26,13,yellow
26,14,yellow
26,15,yellow
26,16,yellow
26,17,yellow
26,18,yellow
26,19,yellow
26,20,black
26,21,black
26,22,black
26,23,black
26,24,black
26,25,black
26,26,black
26,27,black
26,28,black
26,29,black
26,30,black
26,31,black
26,32,black
26,33,black
26,34,black
26,35,black
26,36,black
26,37,black
26,38,black
26,39,black
26,40,yellow
26,41,yellow
26,42,yellow
26,43,yellow
26,44,yellow
26,45,yellow
26,46,yellow
26,47,yellow
26,48,yellow
26,49,yellow
26,50,yellow
26,51,yellow
26,52,yellow
26,53,yellow
26,54,yellow
26,55,yellow
26,56,yellow
26,57,yellow
26,58,yellow
26,59,yellow
26,60,yellow
26,61,yellow
26,62,yellow
26,63,yellow
26,64,yellow
26,65,yellow
26,66,yellow
26,67,yellow
26,68,yellow
26,69,yellow
26,70,yellow
26,71,black
26,72,black
26,73,black
26,74,black
26,75,black
26,76,black
26,77,black
26,78,black
26,79,black
26,80,black
26,81,black
26,82,black
26,83,black
26,84,black
26,85,black
26,86,black
26,87,black
26,88,black
26,89,black
26,90,yellow
26,91,yellow
26,92,yellow
26,93,yellow
26,94,yellow
26,95,yellow
26,96,yellow
26,97,yellow
26,98,yellow
26,99,yellow
27,0,yellow
27,1,yellow
27,2,yellow
27,3,yellow
27,4,yellow
27,5,yellow
27,6,yellow
27,7,yellow
27,8,yellow
27,9,yellow
27,10,yellow
27,11,yellow
27,12,yellow
27,13,yellow
27,14,yellow
27,15,yellow
27,16,yellow
27,17,yellow
27,18,yellow
27,19,black
27,20,black
27,21,black
27,22,black
27,23,black
27,24,black
27,25,black
27,26,black
27,27,black
27,28,black
27,29,black
27,30,black
27,31,black
27,32,black
27,33,black
27,34,black
27,35,black
27,36,black
27,37,black
27,38,black
27,39,black
27,40,yellow
27,41,yellow
27,42,yellow
27,43,yellow
27,44,yellow
27,45,yellow
27,46,yellow
27,47,yellow
27,48,yellow
27,49,yellow
27,50,yellow
27,51,yellow
27,52,yellow
27,53,yellow
27,54,yellow
27,55,yellow
27,56,yellow
27,57,yellow
27,58,yellow
27,59,yellow
27,60,yellow
27,61,yellow
27,62,yellow
27,63,yellow
27,64,yellow
27,65,yellow
27,66,yellow
27,67,yellow
27,68,yellow
27,69,yellow
27,70,yellow
27,71,black
27,72,black
27,73,black
27,74,black
27,75,black
27,76,black
27,77,black
27,78,black
27,79,black
27,80,black
27,81,black
27,82,black
27,83,black
27,84,black
27,85,black
27,86,black
27,87,black
27,88,black
27,89,black
27,90,yellow
27,91,yellow
27,92,yellow
27,93,yellow
27,94,yellow
27,95,yellow
27,96,yellow
27,97,yellow
27,98,yellow
27,99,yellow
28,0,yellow
28,1,yellow
28,2,yellow
28,3,yellow
28,4,yellow
28,5,yellow
28,6,yellow
28,7,yellow
28,8,yellow
28,9,yellow
28,10,yellow
28,11,yellow
28,12,yellow
28,13,yellow
28,14,yellow
28,15,yellow
28,16,yellow
28,17,yellow
28,18,black
28,19,black
28,20,black
28,21,black
28,22,black
28,23,black
28,24,black
28,25,black
28,26,black
28,27,black
28,28,black
28,29,black
28,30,black
28,31,black
28,32,black
28,33,black
28,34,black
28,35,black
28,36,black
28,37,black
28,38,black
28,39,black
28,40,yellow
28,41,yellow
28,42,yellow
28,43,yellow
28,44,yellow
28,45,yellow
28,46,yellow
28,47,yellow
28,48,yellow
28,49,yellow
28,50,yellow
28,51,yellow
28,52,yellow
28,53,yellow
28,54,yellow
28,55,yellow
28,56,yellow
28,57,yellow
28,58,yellow
28,59,yellow
28,60,yellow
28,61,yellow
28,62,yellow
28,63,yellow
28,64,yellow
28,65,yellow
28,66,yellow
28,67,yellow
28,68,yellow
28,69,yellow
28,70,yellow
28,71,black
28,72,black
28,73,black
28,74,black
28,75,black
28,76,black
28,77,black
28,78,black
28,79,black
28,80,black
28,81,black
28,82,black
28,83,black
28,84,black
28,85,black
28,86,black
28,87,black
28,88,black
28,89,black
28,90,yellow
28,91,yellow
28,92,yellow
28,93,yellow
28,94,yellow
28,95,yellow
28,96,yellow
28,97,yellow
28,98,yellow
28,99,yellow
29,0,yellow
29,1,yellow
29,2,yellow
29,3,yellow
29,4,yellow
29,5,yellow
29,6,yellow
29,7,yellow
29,8,yellow
29,9,yellow
29,10,yellow
29,11,yellow
29,12,yellow
29,13,yellow
29,14,yellow
29,15,yellow
29,16,yellow
29,17,black
29,18,black
29,19,black
29,20,black
29,21,black
29,22,black
29,23,black
29,24,black
29,25,black
29,26,black
29,27,black
29,28,black
29,29,black
29,30,black
29,31,black
29,32,black
29,33,black
29,34,black
29,35,black
29,36,black
29,37,black
29,38,black
29,39,black
29,40,yellow
29,41,yellow
29,42,yellow
29,43,yellow
29,44,yellow
29,45,yellow
29,46,yellow
29,47,yellow
29,48,yellow
29,49,yellow
29,50,yellow
29,51,yellow
29,52,yellow
29,53,yellow
29,54,yellow
29,55,yellow
29,56,yellow
29,57,yellow
29,58,yellow
29,59,yellow
29,60,yellow
29,61,yellow
29,62,yellow
29,63,yellow
29,64,yellow
29,65,yellow
29,66,yellow
29,67,yellow
29,68,yellow
29,69,yellow
29,70,yellow
29,71,black
29,72,black
29,73,black
29,74,black
29,75,black
29,76,black
29,77,black
29,78,black
29,79,black
29,80,black
29,81,black
29,82,black
29,83,black
29,84,black
29,85,black
29,86,black
29,87,black
29,88,black
29,89,black
29,90,yellow
29,91,yellow
29,92,yellow
29,93,yellow
29,94,yellow
29,95,yellow
29,96,yellow
29,97,yellow
29,98,yellow
29,99,yellow
30,0,yellow
30,1,yellow
30,2,yellow
30,3,yellow
30,4,yellow
30,5,yellow
30,6,yellow
30,7,yellow
30,8,yellow
30,9,yellow
30,10,yellow
30,11,yellow
30,12,yellow
30,13,yellow
30,14,yellow
30,15,yellow
30,16,black
30,17,black
30,18,black
30,19,black
30,20,black
30,21,black
30,22,black
30,23,black
30,24,black
30,25,black
30,26,black
30,27,black
30,28,black
30,29,black
30,30,black
30,31,black
30,32,black
30,33,black
30,34,black
30,35,black
30,36,black
30,37,black
30,38,black
30,39,black
30,40,yellow
30,41,yellow
30,42,yellow
30,43,yellow
30,44,yellow
30,45,yellow
30,46,yellow
30,47,yellow
30,48,yellow
30,49,yellow
30,50,yellow
30,51,yellow
30,52,yellow
30,53,yellow
30,54,yellow
30,55,yellow
30,56,yellow
30,57,yellow
30,58,yellow
30,59,yellow
30,60,yellow
30,61,yellow
30,62,yellow
30,63,yellow
30,64,yellow
30,65,yellow
30,66,yellow
30,67,yellow
30,68,yellow
30,69,yellow
30,70,black
30,71,black
30,72,black
30,73,black
30,74,black
30,75,black
30,76,black
30,77,black
30,78,black
30,79,black
30,80,black
30,81,black
30,82,black
30,83,black
30,84,black
30,85,black
30,86,black
30,87,black
30,88,black
30,89,black
30,90,black
30,91,yellow
30,92,yellow
30,93,yellow
30,94,yellow
30,95,yellow
30,96,yellow
30,97,yellow
30,98,yellow
30,99,yellow
31,0,yellow
31,1,yellow
31,2,yellow
31,3,yellow
31,4,yellow
31,5,yellow
31,6,yellow
31,7,yellow
31,8,yellow
31,9,yellow
31,10,yellow
31,11,yellow
31,12,yellow
31,13,yellow
31,14,yellow
31,15,black
31,16,black
31,17,black
31,18,black
31,19,black
31,20,black
31,21,black
31,22,black
31,23,black
31,24,black
31,25,black
31,26,black
31,27,black
31,28,black
31,29,black
31,30,black
31,31,black
31,32,black
31,33,black
31,34,black
31,35,black
31,36,black
31,37,black
31,38,black
31,39,black
31,40,yellow
31,41,yellow
31,42,yellow
31,43,yellow
31,44,yellow
31,45,yellow
31,46,yellow
31,47,yellow
31,48,yellow
31,49,yellow
31,50,yellow
31,51,yellow
31,52,yellow
31,53,yellow
31,54,yellow
31,55,yellow
31,56,yellow
31,57,yellow
31,58,yellow
31,59,yellow
31,60,yellow
31,61,yellow
31,62,yellow
31,63,yellow
31,64,yellow
31,65,yellow
31,66,yellow
31,67,yellow
31,68,yellow
31,69,yellow
31,70,yellow
31,71,black
31,72,black
31,73,black
31,74,black
31,75,black
31,76,black
31,77,black
31,78,black
31,79,black
31,80,black
31,81,black
31,82,black
31,83,black
31,84,black
31,85,black
31,86,black
31,87,black
31,88,black
31,89,black
31,90,yellow
31,91,yellow
31,92,yellow
31,93,yellow
31,94,yellow
31,95,yellow
31,96,yellow
31,97,yellow
31,98,yellow
31,99,yellow
32,0,yellow
32,1,yellow
32,2,yellow
32,3,yellow
32,4,yellow
32,5,yellow
32,6,yellow
32,7,yellow
32,8,yellow
32,9,yellow
32,10,yellow
32,11,yellow
32,12,yellow
32,13,yellow
32,14,black
32,15,black
32,16,black
32,17,black
32,18,black
32,19,black
32,20,black
32,21,black
32,22,black
32,23,black
32,24,black
32,25,black
32,26,black
32,27,black
32,28,black
32,29,black
32,30,black
32,31,black
32,32,black
32,33,black
32,34,black
32,35,black
32,36,black
32,37,black
32,38,black
32,39,black
32,40,yellow
32,41,yellow
32,42,yellow
32,43,yellow
32,44,yellow
32,45,yellow
32,46,yellow
32,47,yellow
32,48,yellow
32,49,yellow
32,50,yellow
32,51,yellow
32,52,yellow
32,53,yellow
32,54,yellow
32,55,yellow
32,56,yellow
32,57,yellow
32,58,yellow
32,59,yellow
32,60,yellow
32,61,yellow
32,62,yellow
32,63,yellow
32,64,yellow
32,65,yellow
32,66,yellow
32,67,yellow
32,68,yellow
32,69,yellow
32,70,yellow
32,71,black
32,72,black
32,73,black
32,74,black
32,75,black
32,76,black
32,77,black
32,78,black
32,79,black
32,80,black
32,81,black
32,82,black
32,83,black
32,84,black
32,85,black
32,86,black
32,87,black
32,88,black
32,89,black
32,90,yellow
32,91,yellow
32,92,yellow
32,93,yellow
32,94,yellow
32,95,yellow
32,96,yellow
32,97,yellow
32,98,yellow
32,99,yellow
33,0,yellow
33,1,yellow
33,2,yellow
33,3,yellow
33,4,yellow
33,5,yellow
33,6,yellow
33,7,yellow
33,8,yellow
33,9,yellow
33,10,yellow
33,11,yellow
33,12,yellow
33,13,yellow
33,14,black
33,15,black
33,16,black
33,17,black
33,18,black
33,19,black
33,20,black
33,21,black
33,22,black
33,23,black
33,24,black
33,25,black
33,26,black
33,27,black
33,28,black
33,29,black
33,30,black
33,31,black
33,32,black
33,33,black
33,34,black
33,35,black
33,36,black
33,37,black
33,38,black
33,39,black
33,40,yellow
33,41,yellow
33,42,yellow
33,43,yellow
33,44,yellow
33,45,yellow
33,46,yellow
33,47,yellow
33,48,yellow
33,49,yellow
33,50,yellow
33,51,yellow
33,52,yellow
33,53,yellow
33,54,yellow
33,55,yellow
33,56,yellow
33,57,yellow
33,58,yellow
33,59,yellow
33,60,yellow
33,61,yellow
33,62,yellow
33,63,yellow
33,64,yellow
33,65,yellow
33,66,yellow
33,67,yellow
33,68,yellow
33,69,yellow
33,70,yellow
33,71,black
33,72,black
33,73,black
33,74,black
33,75,black
33,76,black
33,77,black
33,78,black
33,79,black
33,80,black
33,81,black
33,82,black
33,83,black
33,84,black
33,85,black
33,86,black
33,87,black
33,88,black
33,89,black
33,90,yellow
33,91,yellow
33,92,yellow
33,93,yellow
33,94,yellow
33,95,yellow
33,96,yellow
33,97,yellow
33,98,yellow
33,99,yellow
34,0,yellow
34,1,yellow
34,2,yellow
34,3,yellow
34,4,yellow
34,5,yellow
34,6,yellow
34,7,yellow
34,8,yellow
34,9,yellow
34,10,yellow
34,11,yellow
34,12,yellow
34,13,black
34,14,black
34,15,black
34,16,black
34,17,black
34,18,black
34,19,black
34,20,black
34,21,black
34,22,black
34,23,black
34,24,black
34,25,black
34,26,black
34,27,black
34,28,black
34,29,black
34,30,black
34,31,black
34,32,black
34,33,black
34,34,black
34,35,black
34,36,black
34,37,black
34,38,black
34,39,black
34,40,yellow
34,41,yellow
34,42,yellow
34,43,yellow
34,44,yellow
34,45,yellow
34,46,yellow
34,47,yellow
34,48,yellow
34,49,yellow
34,50,yellow
34,51,yellow
34,52,yellow
34,53,yellow
34,54,yellow
34,55,yellow
34,56,yellow
34,57,yellow
34,58,yellow
34,59,yellow
34,60,yellow
34,61,yellow
34,62,yellow
34,63,yellow
34,64,yellow
34,65,yellow
34,66,yellow
34,67,yellow
34,68,yellow
34,69,yellow
34,70,yellow
34,71,black
34,72,black
34,73,black
34,74,black
34,75,black
34,76,black
34,77,black
34,78,black
34,79,black
34,80,black
34,81,black
34,82,black
34,83,black
34,84,black
34,85,black
34,86,black
34,87,black
34,88,black
34,89,black
34,90,yellow
34,91,yellow
34,92,yellow
34,93,yellow
34,94,yellow
34,95,yellow
34,96,yellow
34,97,yellow
34,98,yellow
34,99,yellow
35,0,yellow
35,1,yellow
35,2,yellow
35,3,yellow
35,4,yellow
35,5,yellow
35,6,yellow
35,7,yellow
35,8,yellow
35,9,yellow
35,10,yellow
35,11,yellow
35,12,yellow
35,13,black
35,14,black
35,15,black
35,16,black
35,17,black
35,18,black
35,19,black
35,20,black
35,21,black
35,22,black
35,23,black
35,24,black
35,25,black
35,26,black
35,27,black
35,28,black
35,29,black
35,30,black
35,31,black
35,32,black
35,33,black
35,34,black
35,35,black
35,36,black
35,37,black
35,38,black
35,39,black
35,40,yellow
35,41,yellow
35,42,yellow
35,43,yellow
35,44,yellow
35,45,yellow
35,46,yellow
35,47,yellow
35,48,yellow
35,49,yellow
35,50,yellow
35,51,yellow
35,52,yellow
35,53,yellow
35,54,yellow
35,55,yellow
35,56,yellow
35,57,yellow
35,58,yellow
35,59,yellow
35,60,yellow
35,61,yellow
35,62,yellow
35,63,yellow
35,64,yellow
35,65,yellow
35,66,yellow
35,67,yellow
35,68,yellow
35,69,yellow
35,70,yellow
35,71,yellow
35,72,black
35,73,black
35,74,black
35,75,black
35,76,black
35,77,black
35,78,black
35,79,black
35,80,black
35,81,black
35,82,black
35,83,black
35,84,black
35,85,black
35,86,black
35,87,black
35,88,black
35,89,yellow
35,90,yellow
35,91,yellow
35,92,yellow
35,93,yellow
35,94,yellow
35,95,yellow
35,96,yellow
35,97,yellow
35,98,yellow
35,99,yellow
36,0,yellow
36,1,yellow
36,2,yellow
36,3,yellow
36,4,yellow
36,5,yellow
36,6,yellow
36,7,yellow
36,8,yellow
36,9,yellow
36,10,yellow
36,11,yellow
36,12,black
36,13,black
36,14,black
36,15,black
36,16,black
36,17,black
36,18,black
36,19,black
36,20,black
36,21,black
36,22,black
36,23,black
36,24,black
36,25,black
36,26,black
36,27,black
36,28,black
36,29,black
36,30,black
36,31,black
36,32,black
36,33,black
36,34,black
36,35,black
36,36,black
36,37,black
36,38,black
36,39,black
36,40,yellow
36,41,yellow
36,42,yellow
36,43,yellow
36,44,yellow
36,45,yellow
36,46,yellow
36,47,yellow
36,48,yellow
36,49,yellow
36,50,yellow
36,51,yellow
36,52,yellow
